seed,family,layer,parameter_path,shape,dtype,elements,numerical_rank,stable_rank,effective_rank_entropy,largest_singular_value,smallest_singular_value,spectral_norm,frobenius_norm,condition_number,rank_384_energy_fraction,rank_384_energy_percent,rank_384_relative_frobenius_error,rank_320_energy_fraction,rank_320_energy_percent,rank_320_relative_frobenius_error,rank_256_energy_fraction,rank_256_energy_percent,rank_256_relative_frobenius_error,rank_192_energy_fraction,rank_192_energy_percent,rank_192_relative_frobenius_error,rank_160_energy_fraction,rank_160_energy_percent,rank_160_relative_frobenius_error,rank_128_energy_fraction,rank_128_energy_percent,rank_128_relative_frobenius_error,rank_96_energy_fraction,rank_96_energy_percent,rank_96_relative_frobenius_error,rank_64_energy_fraction,rank_64_energy_percent,rank_64_relative_frobenius_error
seed1,m_w_out,7,layers.m_w_out[7],512x512,float64,262144,512,8.487460558336354,187.45821407946713,15.591308429027565,0.0014672518672656557,15.591308429027565,45.422543284528615,10626.19770802081,0.9927198586776201,99.27198586776201,0.08532374418870671,0.9743320640268974,97.43320640268975,0.1602121592548536,0.9357705226044878,93.57705226044878,0.2534353515110159,0.8668285506977462,86.68285506977462,0.36492663550671905,0.815713036687711,81.5713036687711,0.42928657481021815,0.7498347018265793,74.98347018265792,0.5001652708589639,0.6637963369818393,66.37963369818392,0.5798307192777568,0.5494806252198914,54.94806252198914,0.6712074007191136
seed1,m_w_out,8,layers.m_w_out[8],512x512,float64,262144,512,8.888596404384678,195.8976995425387,15.36224560237048,0.0022746859027215865,15.36224560237048,45.80061373003267,6753.567859188849,0.9922996900607088,99.22996900607089,0.08775140989916436,0.9731580612392563,97.31580612392563,0.16383509624236103,0.9334584013256312,93.34584013256311,0.2579565829250512,0.8619464796912071,86.19464796912071,0.37155554135121294,0.8091818598332426,80.91818598332426,0.4368273573927775,0.741224718259489,74.12247182594889,0.5086995987225772,0.6534776526126049,65.34776526126049,0.588661487943109,0.5374243105502918,53.742431055029186,0.6801291711503838
seed1,m_w_out,9,layers.m_w_out[9],512x512,float64,262144,512,8.588179207839474,193.86260166648995,15.502018146506193,0.002829647593787351,15.502018146506193,45.429587142985454,5478.427130128055,0.992084241809531,99.2084241809531,0.08897054675828944,0.9724874015198421,97.24874015198421,0.16586922101510532,0.9321276017114581,93.21276017114582,0.2605233162090139,0.8597649401908867,85.97649401908866,0.37447971882214576,0.8069379292203632,80.69379292203632,0.4393882915823279,0.7392390293300549,73.9239029330055,0.5106475992991106,0.6523322838441225,65.23322838441224,0.589633543954105,0.5369688136775115,53.696881367751146,0.6804639493187633
seed1,m_w_out,10,layers.m_w_out[10],512x512,float64,262144,512,8.019379221810983,189.4355785098866,15.847576408896638,0.0001454838991652522,15.847576408896638,44.87797268246488,108930.10497949123,0.9919155783742041,99.1915578374204,0.08991341182379814,0.9719841722292394,97.19841722292394,0.16737929313616012,0.9310022252221138,93.10022252221138,0.26267427505921886,0.8585228155777939,85.85228155777939,0.3761345296861299,0.8056450311070428,80.56450311070428,0.4408570844309494,0.7377443290288638,73.77443290288637,0.5121090420712529,0.6502889437726144,65.02889437726144,0.59136372582987,0.5361626950210914,53.616269502109134,0.6810560219092909
seed1,m_w_out,11,layers.m_w_out[11],512x512,float64,262144,512,7.298175805333918,170.85462322025754,16.397666770269627,0.00041067397165721944,16.397666770269627,44.29852001379339,39928.67311288089,0.9923708408455104,99.23708408455104,0.08734505798549558,0.9733832686224044,97.33832686224045,0.16314634956870955,0.9346660477356016,93.46660477356016,0.25560507088944545,0.8662458281851702,86.62458281851701,0.3657241745015358,0.8163644147519823,81.63644147519823,0.4285272281291093,0.7522053424286284,75.22053424286284,0.4977897724656179,0.6692546763355005,66.92546763355006,0.5751046197558315,0.5611122271369484,56.11122271369484,0.6624860548442145
seed2,m_wq,0,layers.m_wq[0],512x512,float64,262144,512,4.665231746794115,21.206554321847836,17.065253590888293,0.0008229225731907465,17.065253590888293,36.85949302058868,20737.37450744678,0.9989305616635413,99.89305616635413,0.032702268062913806,0.9963289883714217,99.63289883714216,0.06058887380186483,0.9910454334307314,99.10454334307313,0.09462857163282466,0.9818847839447854,98.18847839447854,0.13459277861465896,0.9753413068402509,97.53413068402509,0.1570308669012214,0.9671393556485336,96.71393556485336,0.18127505165208588,0.9569054245519519,95.6905424551952,0.20759232993549656,0.94404941315586,94.404941315586,0.2365387639355123
seed2,m_wq,1,layers.m_wq[1],512x512,float64,262144,512,4.452472898466157,26.10441245908273,18.734099717326867,0.0007371504007222267,18.734099717326867,39.53060579947773,25414.216283369096,0.9989383749318805,99.89383749318806,0.03258258841957565,0.9963297879338358,99.63297879338357,0.06058227518147735,0.9910121053588483,99.10121053588483,0.09480450749385118,0.9817613946761762,98.17613946761762,0.13505038068744502,0.9750237666388274,97.50237666388274,0.1580387084266782,0.9663715535010367,96.63715535010367,0.18338060556930044,0.9551507258003806,95.51507258003807,0.2117764722522768,0.9392803848188782,93.92803848188782,0.24641350446175184
seed2,m_wq,2,layers.m_wq[2],512x512,float64,262144,512,5.709268709506909,30.683709462266783,17.61121274547516,0.00043537848851669443,17.61121274547516,42.08036569191071,40450.35115417712,0.9990821122203578,99.90821122203577,0.030296662846627024,0.9967876991571644,99.67876991571643,0.05667716332735466,0.992120909482098,99.21209094820979,0.08876424121177419,0.983904736722366,98.3904736722366,0.1268671087304901,0.9779413833955547,97.79413833955547,0.14852143483162725,0.970287285964212,97.0287285964212,0.17237376260843185,0.9601480785299286,96.01480785299286,0.1996294604262393,0.9456030125495349,94.56030125495349,0.23323161760461436
seed2,m_wq,3,layers.m_wq[3],512x512,float64,262144,512,6.376919719002621,36.99662170539274,16.486843875295246,0.0002706613487166268,16.486843875295246,41.63350746759114,60913.18155868797,0.9989803538462596,99.89803538462596,0.03193189868674261,0.9964749146869781,99.64749146869781,0.05937242889609511,0.991326608267341,99.1326608267341,0.09313104601935393,0.9822160291200532,98.22160291200532,0.1333565554442179,0.9755380898289046,97.55380898289046,0.15640303760188115,0.9669308056124148,96.69308056124149,0.18184937279953747,0.9552434943496263,95.52434943496263,0.21155733419187742,0.937037729930837,93.7037729930837,0.25092283688250255
seed2,m_wq,4,layers.m_wq[4],512x512,float64,262144,512,3.2773132211583453,28.69986644370766,24.906150104723327,0.00038320167866466055,24.906150104723327,45.08847806283714,64994.88778732276,0.9990961254579028,99.90961254579028,0.030064506350465356,0.996865068016252,99.6865068016252,0.05599046332857083,0.9922306631118438,99.22306631118438,0.088143842031966,0.9838569587993143,98.38569587993143,0.12705526829173852,0.9774724630106246,97.74724630106246,0.15009176189709872,0.9687590507323369,96.8759050732337,0.17675109410598588,0.9562341935199803,95.62341935199802,0.20920278793558109,0.9350319563659403,93.50319563659403,0.25488829638502375
